Year,Month,Date,Flow
2011,2,2/1/2011,20591
2011,2,2/2/2011,20683
2011,2,2/3/2011,20168
2011,2,2/4/2011,20242
2011,2,2/5/2011,17680
2011,2,2/6/2011,17362
2011,2,2/7/2011,16681
2011,2,2/8/2011,17013
2011,2,2/9/2011,16576
2011,2,2/10/2011,17483
2011,2,2/11/2011,16809
2011,2,2/12/2011,16423
2011,2,2/13/2011,15585
2011,2,2/14/2011,14993
2011,2,2/15/2011,14927
2011,2,2/16/2011,15924
2011,2,2/17/2011,22698
2011,2,2/18/2011,36177
2011,2,2/19/2011,48030
2011,2,2/20/2011,53689
2011,2,2/21/2011,53228
2011,2,2/22/2011,47914
2011,2,2/23/2011,40973
2011,2,2/24/2011,34167
2011,2,2/25/2011,35912
2011,2,2/26/2011,45412
2011,2,2/27/2011,48442
2011,2,2/28/2011,45246
2011,3,3/1/2011,40488
2011,3,3/2/2011,37859
2011,3,3/3/2011,37381
2011,3,3/4/2011,38228
2011,3,3/5/2011,40109
2011,3,3/6/2011,40376
2011,3,3/7/2011,45440
2011,3,3/8/2011,48277
2011,3,3/9/2011,49512
2011,3,3/10/2011,47122
2011,3,3/11/2011,44166
2011,3,3/12/2011,41215
2011,3,3/13/2011,40325
2011,3,3/14/2011,42121
2011,3,3/15/2011,49084
2011,3,3/16/2011,71671
2011,3,3/17/2011,89968
2011,3,3/18/2011,100574
2011,3,3/19/2011,127049
2011,3,3/20/2011,156202
2011,3,3/21/2011,175475
2011,3,3/22/2011,178938
2011,3,3/23/2011,181426
2011,3,3/24/2011,194307
2011,3,3/25/2011,215567
2011,3,3/26/2011,218625
2011,3,3/27/2011,209023
2011,3,3/28/2011,190318
2011,3,3/29/2011,173667
2011,3,3/30/2011,158391
2011,3,3/31/2011,145273
2011,4,4/1/2011,136055
2011,4,4/2/2011,131457
2011,4,4/3/2011,128653
2011,4,4/4/2011,127517
2011,4,4/5/2011,122680
2011,4,4/6/2011,115946
2011,4,4/7/2011,110897
2011,4,4/8/2011,106799
2011,4,4/9/2011,100806
2011,4,4/10/2011,95761
2011,4,4/11/2011,91126
2011,4,4/12/2011,87178
2011,4,4/13/2011,82225
2011,4,4/14/2011,78650
2011,4,4/15/2011,75131
2011,4,4/16/2011,71588
2011,4,4/17/2011,67904
2011,4,4/18/2011,65275
2011,4,4/19/2011,63573
2011,4,4/20/2011,63620
2011,4,4/21/2011,64396
2011,4,4/22/2011,64795
2011,4,4/23/2011,66330
2011,4,4/24/2011,65248
2011,4,4/25/2011,66891
2011,4,4/26/2011,66096
2011,4,4/27/2011,64447
2011,4,4/28/2011,58242
2011,4,4/29/2011,55484
2011,4,4/30/2011,56530
2011,5,5/1/2011,53047
2011,5,5/2/2011,51418
2011,5,5/3/2011,49185
2011,5,5/4/2011,46298
2011,5,5/5/2011,45983
2011,5,5/6/2011,46762
2011,5,5/7/2011,46987
2011,5,5/8/2011,48912
2011,5,5/9/2011,48500
2011,5,5/10/2011,48058
2011,5,5/11/2011,47223
2011,5,5/12/2011,46334
2011,5,5/13/2011,45236
2011,5,5/14/2011,43982
2011,5,5/15/2011,44531
2011,5,5/16/2011,44400
2011,5,5/17/2011,45793
2011,5,5/18/2011,49313
2011,5,5/19/2011,52493
2011,5,5/20/2011,54175
2011,5,5/21/2011,54051
2011,5,5/22/2011,50823
2011,5,5/23/2011,48798
2011,5,5/24/2011,46445
2011,5,5/25/2011,44666
2011,5,5/26/2011,43410
2011,5,5/27/2011,42881
2011,5,5/28/2011,42490
2011,5,5/29/2011,42266
2011,5,5/30/2011,42336
2011,5,5/31/2011,42037
2011,6,6/1/2011,38190
2011,6,6/2/2011,36025
2011,6,6/3/2011,36296
2011,6,6/4/2011,37157
2011,6,6/5/2011,39189
2011,6,6/6/2011,45056
2011,6,6/7/2011,49900
2011,6,6/8/2011,54714
2011,6,6/9/2011,56095
2011,6,6/10/2011,56125
2011,6,6/11/2011,51978
2011,6,6/12/2011,48009
2011,6,6/13/2011,46781
2011,6,6/14/2011,43914
2011,6,6/15/2011,42841
2011,6,6/16/2011,43180
2011,6,6/17/2011,44648
2011,6,6/18/2011,44223
2011,6,6/19/2011,42087
2011,6,6/20/2011,40960
2011,6,6/21/2011,41144
2011,6,6/22/2011,39855
2011,6,6/23/2011,37497
2011,6,6/24/2011,33993
2011,6,6/25/2011,31860
2011,6,6/26/2011,32454
2011,6,6/27/2011,33482
2011,6,6/28/2011,33592
2011,6,6/29/2011,38973
2011,6,6/30/2011,40888
2011,7,7/1/2011,42352
2011,7,7/2/2011,38955
2011,7,7/3/2011,36792
2011,7,7/4/2011,33011
2011,7,7/5/2011,31432
2011,7,7/6/2011,29646
2011,7,7/7/2011,27706
2011,7,7/8/2011,25825
2011,7,7/9/2011,23570
2011,7,7/10/2011,22526
2011,7,7/11/2011,19381
2011,7,7/12/2011,16530
2011,7,7/13/2011,14881
2011,7,7/14/2011,14529
2011,7,7/15/2011,14615
2011,7,7/16/2011,14662
2011,7,7/17/2011,14013
2011,7,7/18/2011,13552
2011,7,7/19/2011,13819
2011,7,7/20/2011,13157
2011,7,7/21/2011,11546
2011,7,7/22/2011,10039
2011,7,7/23/2011,8959
2011,7,7/24/2011,8392
2011,7,7/25/2011,8034
2011,7,7/26/2011,7651
2011,7,7/27/2011,7115
2011,7,7/28/2011,6620
2011,7,7/29/2011,6155
2011,7,7/30/2011,5880
2011,7,7/31/2011,5945
2011,8,8/1/2011,6367
2011,8,8/2/2011,6710
2011,8,8/3/2011,7542
2011,8,8/4/2011,7711
2011,8,8/5/2011,8154
2011,8,8/6/2011,7801
2011,8,8/7/2011,8074
2011,8,8/8/2011,8786
2011,8,8/9/2011,7944
2011,8,8/10/2011,6195
2011,8,8/11/2011,6240
2011,8,8/12/2011,7641
2011,8,8/13/2011,7448
2011,8,8/14/2011,7418
2011,8,8/15/2011,8284
2011,8,8/16/2011,7784
2011,8,8/17/2011,7602
2011,8,8/18/2011,7517
2011,8,8/19/2011,7889
2011,8,8/20/2011,7684
2011,8,8/21/2011,8636
2011,8,8/22/2011,9458
2011,8,8/23/2011,9509
2011,8,8/24/2011,9974
2011,8,8/25/2011,11104
2011,8,8/26/2011,11554
2011,8,8/27/2011,12319
2011,8,8/28/2011,13013
2011,8,8/29/2011,13364
2011,8,8/30/2011,12665
2011,8,8/31/2011,12376
2011,9,9/1/2011,12580
2011,9,9/2/2011,12330
2011,9,9/3/2011,12248
2011,9,9/4/2011,12098
2011,9,9/5/2011,12063
2011,9,9/6/2011,11637
2011,9,9/7/2011,12205
2011,9,9/8/2011,11808
2011,9,9/9/2011,11869
2011,9,9/10/2011,11854
2011,9,9/11/2011,11789
2011,9,9/12/2011,11626
2011,9,9/13/2011,10835
2011,9,9/14/2011,11143
2011,9,9/15/2011,11797
2011,9,9/16/2011,12572
2011,9,9/17/2011,13142
2011,9,9/18/2011,13250
2011,9,9/19/2011,12510
2011,9,9/20/2011,12131
2011,9,9/21/2011,11896
2011,9,9/22/2011,11910
2011,9,9/23/2011,11525
2011,9,9/24/2011,11549
2011,9,9/25/2011,13513
2011,9,9/26/2011,13247
2011,9,9/27/2011,13149
2011,9,9/28/2011,12572
2011,9,9/29/2011,12357
2011,9,9/30/2011,12969
2011,10,10/1/2011,14656
2011,10,10/2/2011,14770
2011,10,10/3/2011,14642
2011,10,10/4/2011,14869
2011,10,10/5/2011,19787
2011,10,10/6/2011,21240
2011,10,10/7/2011,21905
2011,10,10/8/2011,22839
2011,10,10/9/2011,21794
2011,10,10/10/2011,15641
2011,10,10/11/2011,15405
2011,10,10/12/2011,14377
2011,10,10/13/2011,13371
2011,10,10/14/2011,12491
2011,10,10/15/2011,11389
2011,10,10/16/2011,11663
2011,10,10/17/2011,10977
2011,10,10/18/2011,9724
2011,10,10/19/2011,8441
2011,10,10/20/2011,8077
2011,10,10/21/2011,8329
2011,10,10/22/2011,7554
2011,10,10/23/2011,7878
2011,10,10/24/2011,7206
2011,10,10/25/2011,6972
2011,10,10/26/2011,6722
2011,10,10/27/2011,6085
2011,10,10/28/2011,5445
2011,10,10/29/2011,5870
2011,10,10/30/2011,6224
2011,10,10/31/2011,8053
2011,11,11/1/2011,6491
2011,11,11/2/2011,5159
2011,11,11/3/2011,3925
2011,11,11/4/2011,5249
2011,11,11/5/2011,5892
2011,11,11/6/2011,5552
2011,11,11/7/2011,5767
2011,11,11/8/2011,6367
2011,11,11/9/2011,6330
2011,11,11/10/2011,4411
2011,11,11/11/2011,4427
2011,11,11/12/2011,4807
2011,11,11/13/2011,5197
2011,11,11/14/2011,5456
2011,11,11/15/2011,5606
2011,11,11/16/2011,6173
2011,11,11/17/2011,7702
2011,11,11/18/2011,8036
2011,11,11/19/2011,9003
2011,11,11/20/2011,11584
2011,11,11/21/2011,12526
2011,11,11/22/2011,12664
2011,11,11/23/2011,12321
2011,11,11/24/2011,12201
2011,11,11/25/2011,11002
2011,11,11/26/2011,11783
2011,11,11/27/2011,14289
2011,11,11/28/2011,12735
2011,11,11/29/2011,12889
2011,11,11/30/2011,12538
2011,12,12/1/2011,6404
2011,12,12/2/2011,3317
2011,12,12/3/2011,5315
2011,12,12/4/2011,4778
2011,12,12/5/2011,4511
2011,12,12/6/2011,3576
2011,12,12/7/2011,4041
2011,12,12/8/2011,4790
2011,12,12/9/2011,5167
2011,12,12/10/2011,4860
2011,12,12/11/2011,4637
2011,12,12/12/2011,5194
2011,12,12/13/2011,5579
2011,12,12/14/2011,5945
2011,12,12/15/2011,6303
2011,12,12/16/2011,6572
2011,12,12/17/2011,6823
2011,12,12/18/2011,6728
2011,12,12/19/2011,6628
2011,12,12/20/2011,6418
2011,12,12/21/2011,6140
2011,12,12/22/2011,5791
2011,12,12/23/2011,6564
2011,12,12/24/2011,6110
2011,12,12/25/2011,5476
2011,12,12/26/2011,5500
2011,12,12/27/2011,5124
2011,12,12/28/2011,4467
2011,12,12/29/2011,4374
2011,12,12/30/2011,3912
2011,12,12/31/2011,5510
2012,1,1/1/2012,6518
2012,1,1/2/2012,5651
2012,1,1/3/2012,5622
2012,1,1/4/2012,5518
2012,1,1/5/2012,5299
2012,1,1/6/2012,4921
2012,1,1/7/2012,5648
2012,1,1/8/2012,5521
2012,1,1/9/2012,6060
2012,1,1/10/2012,6484
2012,1,1/11/2012,6764
2012,1,1/12/2012,6280
2012,1,1/13/2012,6180
2012,1,1/14/2012,6169
2012,1,1/15/2012,5703
2012,1,1/16/2012,6469
2012,1,1/17/2012,6132
2012,1,1/18/2012,5982
2012,1,1/19/2012,6114
2012,1,1/20/2012,9394
2012,1,1/21/2012,14433
2012,1,1/22/2012,18046
2012,1,1/23/2012,26718
2012,1,1/24/2012,31035
2012,1,1/25/2012,32170
2012,1,1/26/2012,27724
2012,1,1/27/2012,22193
2012,1,1/28/2012,17118
2012,1,1/29/2012,15366
2012,1,1/30/2012,13823
2012,1,1/31/2012,12884
2012,2,2/1/2012,12189
2012,2,2/2/2012,11624
2012,2,2/3/2012,10307
2012,2,2/4/2012,9573
2012,2,2/5/2012,9068
2012,2,2/6/2012,9112
2012,2,2/7/2012,8940
2012,2,2/8/2012,12263
2012,2,2/9/2012,12327
2012,2,2/10/2012,12406
2012,2,2/11/2012,13016
2012,2,2/12/2012,12790
2012,2,2/13/2012,13207
2012,2,2/14/2012,12700
2012,2,2/15/2012,11910
2012,2,2/16/2012,11119
2012,2,2/17/2012,11081
2012,2,2/18/2012,9288
2012,2,2/19/2012,10352
2012,2,2/20/2012,10766
2012,2,2/21/2012,10073
2012,2,2/22/2012,10601
2012,2,2/23/2012,11076
2012,2,2/24/2012,9720
2012,2,2/25/2012,10166
2012,2,2/26/2012,9673
2012,2,2/27/2012,8843
2012,2,2/28/2012,8804
2012,2,2/29/2012,10115
2012,3,3/1/2012,10329
2012,3,3/2/2012,11485
2012,3,3/3/2012,10631
2012,3,3/4/2012,10182
2012,3,3/5/2012,7873
2012,3,3/6/2012,8118
2012,3,3/7/2012,8128
2012,3,3/8/2012,7342
2012,3,3/9/2012,7338
2012,3,3/10/2012,6660
2012,3,3/11/2012,7379
2012,3,3/12/2012,7537
2012,3,3/13/2012,7473
2012,3,3/14/2012,11472
2012,3,3/15/2012,17480
2012,3,3/16/2012,28648
2012,3,3/17/2012,46503
2012,3,3/18/2012,51239
2012,3,3/19/2012,46088
2012,3,3/20/2012,38992
2012,3,3/21/2012,29971
2012,3,3/22/2012,22192
2012,3,3/23/2012,19235
2012,3,3/24/2012,16106
2012,3,3/25/2012,18745
2012,3,3/26/2012,18538
2012,3,3/27/2012,20043
2012,3,3/28/2012,26289
2012,3,3/29/2012,30148
2012,3,3/30/2012,34839
2012,3,3/31/2012,36544
2012,4,4/1/2012,37444
2012,4,4/2/2012,33277
2012,4,4/3/2012,33571
2012,4,4/4/2012,30499
2012,4,4/5/2012,26481
2012,4,4/6/2012,23922
2012,4,4/7/2012,21967
2012,4,4/8/2012,18941
2012,4,4/9/2012,17962
2012,4,4/10/2012,17200
2012,4,4/11/2012,17343
2012,4,4/12/2012,22883
2012,4,4/13/2012,34470
2012,4,4/14/2012,43080
2012,4,4/15/2012,44404
2012,4,4/16/2012,41428
2012,4,4/17/2012,32726
2012,4,4/18/2012,24960
2012,4,4/19/2012,21696
2012,4,4/20/2012,20395
2012,4,4/21/2012,20202
2012,4,4/22/2012,20363
2012,4,4/23/2012,19923
2012,4,4/24/2012,22486
2012,4,4/25/2012,27036
2012,4,4/26/2012,28226
2012,4,4/27/2012,32059
2012,4,4/28/2012,35337
2012,4,4/29/2012,34148
2012,4,4/30/2012,29029
2012,5,5/1/2012,26534
2012,5,5/2/2012,25528
2012,5,5/3/2012,24411
2012,5,5/4/2012,23387
2012,5,5/5/2012,21040
2012,5,5/6/2012,19530
2012,5,5/7/2012,18649
2012,5,5/8/2012,18193
2012,5,5/9/2012,16297
2012,5,5/10/2012,15533
2012,5,5/11/2012,15669
2012,5,5/12/2012,14937
2012,5,5/13/2012,11127
2012,5,5/14/2012,11477
2012,5,5/15/2012,9668
2012,5,5/16/2012,7379
2012,5,5/17/2012,5932
2012,5,5/18/2012,6081
2012,5,5/19/2012,6780
2012,5,5/20/2012,6189
2012,5,5/21/2012,6325
2012,5,5/22/2012,6781
2012,5,5/23/2012,6728
2012,5,5/24/2012,8682
2012,5,5/25/2012,9236
2012,5,5/26/2012,9290
2012,5,5/27/2012,9122
2012,5,5/28/2012,8913
2012,5,5/29/2012,6225
2012,5,5/30/2012,6171
2012,5,5/31/2012,5463
2012,6,6/1/2012,5825
2012,6,6/2/2012,5667
2012,6,6/3/2012,5850
2012,6,6/4/2012,5624
2012,6,6/5/2012,6178
2012,6,6/6/2012,7144
2012,6,6/7/2012,7705
2012,6,6/8/2012,8386
2012,6,6/9/2012,8645
2012,6,6/10/2012,7742
2012,6,6/11/2012,7030
2012,6,6/12/2012,6297
2012,6,6/13/2012,6485
2012,6,6/14/2012,8317
2012,6,6/15/2012,8572
2012,6,6/16/2012,8240
2012,6,6/17/2012,8432
2012,6,6/18/2012,9255
2012,6,6/19/2012,10319
2012,6,6/20/2012,10142
2012,6,6/21/2012,9567
2012,6,6/22/2012,9167
2012,6,6/23/2012,8669
2012,6,6/24/2012,9205
2012,6,6/25/2012,9002
2012,6,6/26/2012,9542
2012,6,6/27/2012,10048
2012,6,6/28/2012,10284
2012,6,6/29/2012,10870
2012,6,6/30/2012,10964
2012,7,7/1/2012,5245
2012,7,7/2/2012,6478
2012,7,7/3/2012,5439
2012,7,7/4/2012,6030
2012,7,7/5/2012,6460
2012,7,7/6/2012,6908
2012,7,7/7/2012,6762
2012,7,7/8/2012,6643
2012,7,7/9/2012,6964
2012,7,7/10/2012,6944
2012,7,7/11/2012,6817
2012,7,7/12/2012,7598
2012,7,7/13/2012,7260
2012,7,7/14/2012,6807
2012,7,7/15/2012,6538
2012,7,7/16/2012,6769
2012,7,7/17/2012,7856
2012,7,7/18/2012,7406
2012,7,7/19/2012,7247
2012,7,7/20/2012,7376
2012,7,7/21/2012,7466
2012,7,7/22/2012,7420
2012,7,7/23/2012,7447
2012,7,7/24/2012,8371
2012,7,7/25/2012,8199
2012,7,7/26/2012,8881
2012,7,7/27/2012,9916
2012,7,7/28/2012,10346
2012,7,7/29/2012,10645
2012,7,7/30/2012,9813
2012,7,7/31/2012,9525
2012,8,8/1/2012,9476
2012,8,8/2/2012,8592
2012,8,8/3/2012,7586
2012,8,8/4/2012,7627
2012,8,8/5/2012,7986
2012,8,8/6/2012,8522
2012,8,8/7/2012,9677
2012,8,8/8/2012,8067
2012,8,8/9/2012,5805
2012,8,8/10/2012,6502
2012,8,8/11/2012,5876
2012,8,8/12/2012,5043
2012,8,8/13/2012,3367
2012,8,8/14/2012,2659
2012,8,8/15/2012,2270
2012,8,8/16/2012,1944
2012,8,8/17/2012,2684
2012,8,8/18/2012,3185
2012,8,8/19/2012,3237
2012,8,8/20/2012,3445
2012,8,8/21/2012,3002
2012,8,8/22/2012,2703
2012,8,8/23/2012,2263
2012,8,8/24/2012,2469
2012,8,8/25/2012,2897
2012,8,8/26/2012,3771
2012,8,8/27/2012,3896
2012,8,8/28/2012,2949
2012,8,8/29/2012,2534
2012,8,8/30/2012,2265
2012,8,8/31/2012,1585
2012,9,9/1/2012,3057
2012,9,9/2/2012,3387
2012,9,9/3/2012,3885
2012,9,9/4/2012,2400
2012,9,9/5/2012,3001
2012,9,9/6/2012,3293
2012,9,9/7/2012,3474
2012,9,9/8/2012,3727
2012,9,9/9/2012,4281
2012,9,9/10/2012,5047
2012,9,9/11/2012,5964
2012,9,9/12/2012,5863
2012,9,9/13/2012,5736
2012,9,9/14/2012,6211
2012,9,9/15/2012,6626
2012,9,9/16/2012,6742
2012,9,9/17/2012,6999
2012,9,9/18/2012,6912
2012,9,9/19/2012,5714
2012,9,9/20/2012,6125
2012,9,9/21/2012,6268
2012,9,9/22/2012,6050
2012,9,9/23/2012,5857
2012,9,9/24/2012,5375
2012,9,9/25/2012,4352
2012,9,9/26/2012,4000
2012,9,9/27/2012,4259
2012,9,9/28/2012,3922
2012,9,9/29/2012,4224
2012,9,9/30/2012,3853
2012,10,10/1/2012,3888
2012,10,10/2/2012,3902
2012,10,10/3/2012,3646
2012,10,10/4/2012,4173
2012,10,10/5/2012,5385
2012,10,10/6/2012,4485
2012,10,10/7/2012,4509
2012,10,10/8/2012,4633
2012,10,10/9/2012,4454
2012,10,10/10/2012,3622
2012,10,10/11/2012,3353
2012,10,10/12/2012,4266
2012,10,10/13/2012,3889
2012,10,10/14/2012,3794
2012,10,10/15/2012,3634
2012,10,10/16/2012,3411
2012,10,10/17/2012,3657
2012,10,10/18/2012,3510
2012,10,10/19/2012,4036
2012,10,10/20/2012,4218
2012,10,10/21/2012,4737
2012,10,10/22/2012,8068
2012,10,10/23/2012,9661
2012,10,10/24/2012,8758
2012,10,10/25/2012,8109
2012,10,10/26/2012,4352
2012,10,10/27/2012,1902
2012,10,10/28/2012,2434
2012,10,10/29/2012,3215
2012,10,10/30/2012,3816
2012,10,10/31/2012,3267
2012,11,11/1/2012,4755
2012,11,11/2/2012,4786
2012,11,11/3/2012,4844
2012,11,11/4/2012,4836
2012,11,11/5/2012,4785
2012,11,11/6/2012,4204
2012,11,11/7/2012,3623
2012,11,11/8/2012,3859
2012,11,11/9/2012,4230
2012,11,11/10/2012,4120
2012,11,11/11/2012,3769
2012,11,11/12/2012,3369
2012,11,11/13/2012,5222
2012,11,11/14/2012,5561
2012,11,11/15/2012,3543
2012,11,11/16/2012,4541
2012,11,11/17/2012,7012
2012,11,11/18/2012,11466
2012,11,11/19/2012,8850
2012,11,11/20/2012,10498
2012,11,11/21/2012,11851
2012,11,11/22/2012,8835
2012,11,11/23/2012,8295
2012,11,11/24/2012,9963
2012,11,11/25/2012,8175
2012,11,11/26/2012,5071
2012,11,11/27/2012,3468
2012,11,11/28/2012,3580
2012,11,11/29/2012,4709
2012,11,11/30/2012,16931
2012,12,12/1/2012,32234
2012,12,12/2/2012,59683
2012,12,12/3/2012,67588
2012,12,12/4/2012,68780
2012,12,12/5/2012,60915
2012,12,12/6/2012,60297
2012,12,12/7/2012,53262
2012,12,12/8/2012,56702
2012,12,12/9/2012,52821
2012,12,12/10/2012,44599
2012,12,12/11/2012,33459
2012,12,12/12/2012,28653
2012,12,12/13/2012,24486
2012,12,12/14/2012,21621
2012,12,12/15/2012,19695
2012,12,12/16/2012,15119
2012,12,12/17/2012,13499
2012,12,12/18/2012,15740
2012,12,12/19/2012,27491
2012,12,12/20/2012,29371
2012,12,12/21/2012,28477
2012,12,12/22/2012,37994
2012,12,12/23/2012,58877
2012,12,12/24/2012,70890
2012,12,12/25/2012,80434
2012,12,12/26/2012,89080
2012,12,12/27/2012,87088
2012,12,12/28/2012,76201
2012,12,12/29/2012,67535
2012,12,12/30/2012,60217
2012,12,12/31/2012,52969
2013,1,1/1/2013,45358
2013,1,1/2/2013,38343
2013,1,1/3/2013,33956
2013,1,1/4/2013,33453
2013,1,1/5/2013,33863
2013,1,1/6/2013,33884
2013,1,1/7/2013,31152
2013,1,1/8/2013,29945
2013,1,1/9/2013,29525
2013,1,1/10/2013,24596
2013,1,1/11/2013,22020
2013,1,1/12/2013,19654
2013,1,1/13/2013,19284
2013,1,1/14/2013,19030
2013,1,1/15/2013,18000
2013,1,1/16/2013,16830
2013,1,1/17/2013,16482
2013,1,1/18/2013,15479
2013,1,1/19/2013,14923
2013,1,1/20/2013,14471
2013,1,1/21/2013,14094
2013,1,1/22/2013,13673
2013,1,1/23/2013,13937
2013,1,1/24/2013,15018
2013,1,1/25/2013,16729
2013,1,1/26/2013,16941
2013,1,1/27/2013,18487
2013,1,1/28/2013,18517
2013,1,1/29/2013,18651
2013,1,1/30/2013,17499
2013,1,1/31/2013,17179
2013,2,2/1/2013,16747
2013,2,2/2/2013,16492
2013,2,2/3/2013,16087
2013,2,2/4/2013,15750
2013,2,2/5/2013,15122
2013,2,2/6/2013,15791
2013,2,2/7/2013,15554
2013,2,2/8/2013,15407
2013,2,2/9/2013,15146
2013,2,2/10/2013,15195
2013,2,2/11/2013,15911
2013,2,2/12/2013,15710
2013,2,2/13/2013,14234
2013,2,2/14/2013,13567
2013,2,2/15/2013,13148
2013,2,2/16/2013,12843
2013,2,2/17/2013,12546
2013,2,2/18/2013,12200
2013,2,2/19/2013,13421
2013,2,2/20/2013,13699
2013,2,2/21/2013,12168
2013,2,2/22/2013,11911
2013,2,2/23/2013,10640
2013,2,2/24/2013,9905
2013,2,2/25/2013,9423
2013,2,2/26/2013,9145
2013,2,2/27/2013,9025
2013,2,2/28/2013,9220
2013,3,3/1/2013,8894
2013,3,3/2/2013,7948
2013,3,3/3/2013,7783
2013,3,3/4/2013,8598
2013,3,3/5/2013,7920
2013,3,3/6/2013,7555
2013,3,3/7/2013,8559
2013,3,3/8/2013,7747
2013,3,3/9/2013,8603
2013,3,3/10/2013,8089
2013,3,3/11/2013,8613
2013,3,3/12/2013,10507
2013,3,3/13/2013,12957
2013,3,3/14/2013,13339
2013,3,3/15/2013,11962
2013,3,3/16/2013,11876
2013,3,3/17/2013,12515
2013,3,3/18/2013,12138
2013,3,3/19/2013,12402
2013,3,3/20/2013,11557
2013,3,3/21/2013,9804
2013,3,3/22/2013,9781
2013,3,3/23/2013,11035
2013,3,3/24/2013,8805
2013,3,3/25/2013,9177
2013,3,3/26/2013,9043
2013,3,3/27/2013,8577
2013,3,3/28/2013,7094
2013,3,3/29/2013,6422
2013,3,3/30/2013,7465
2013,3,3/31/2013,11669
2013,4,4/1/2013,18144
2013,4,4/2/2013,19618
2013,4,4/3/2013,20817
2013,4,4/4/2013,21681
2013,4,4/5/2013,19290
2013,4,4/6/2013,17529
2013,4,4/7/2013,17300
2013,4,4/8/2013,18196
2013,4,4/9/2013,16270
2013,4,4/10/2013,15284
2013,4,4/11/2013,14903
2013,4,4/12/2013,13822
2013,4,4/13/2013,13070
2013,4,4/14/2013,12293
2013,4,4/15/2013,12087
2013,4,4/16/2013,11913
2013,4,4/17/2013,10600
2013,4,4/18/2013,9450
2013,4,4/19/2013,8489
2013,4,4/20/2013,7724
2013,4,4/21/2013,6924
2013,4,4/22/2013,6713
2013,4,4/23/2013,6376
2013,4,4/24/2013,5968
2013,4,4/25/2013,7580
2013,4,4/26/2013,8810
2013,4,4/27/2013,10248
2013,4,4/28/2013,11894
2013,4,4/29/2013,11458
2013,4,4/30/2013,11520
2013,5,5/1/2013,11416
2013,5,5/2/2013,10802
2013,5,5/3/2013,9411
2013,5,5/4/2013,9173
2013,5,5/5/2013,8805
2013,5,5/6/2013,9139
2013,5,5/7/2013,9343
2013,5,5/8/2013,10141
2013,5,5/9/2013,11427
2013,5,5/10/2013,11855
2013,5,5/11/2013,11998
2013,5,5/12/2013,11263
2013,5,5/13/2013,11371
2013,5,5/14/2013,10359
2013,5,5/15/2013,9858
2013,5,5/16/2013,9036
2013,5,5/17/2013,9736
2013,5,5/18/2013,10095
2013,5,5/19/2013,10267
2013,5,5/20/2013,10219
2013,5,5/21/2013,9169
2013,5,5/22/2013,9661
2013,5,5/23/2013,9237
2013,5,5/24/2013,9241
2013,5,5/25/2013,9044
2013,5,5/26/2013,9128
2013,5,5/27/2013,9519
2013,5,5/28/2013,9668
2013,5,5/29/2013,10042
2013,5,5/30/2013,10828
2013,5,5/31/2013,10853
2013,6,6/1/2013,9243
2013,6,6/2/2013,8407
2013,6,6/3/2013,7133
2013,6,6/4/2013,7222
2013,6,6/5/2013,7411
2013,6,6/6/2013,7159
2013,6,6/7/2013,7386
2013,6,6/8/2013,6855
2013,6,6/9/2013,7385
2013,6,6/10/2013,8863
2013,6,6/11/2013,6848
2013,6,6/12/2013,7443
2013,6,6/13/2013,8339
2013,6,6/14/2013,7825
2013,6,6/15/2013,6838
2013,6,6/16/2013,7104
2013,6,6/17/2013,7355
2013,6,6/18/2013,7227
2013,6,6/19/2013,8593
2013,6,6/20/2013,6487
2013,6,6/21/2013,6974
2013,6,6/22/2013,8053
2013,6,6/23/2013,8453
2013,6,6/24/2013,8369
2013,6,6/25/2013,7971
2013,6,6/26/2013,8892
2013,6,6/27/2013,8973
2013,6,6/28/2013,9506
2013,6,6/29/2013,9405
2013,6,6/30/2013,9342
2013,7,7/1/2013,7358
2013,7,7/2/2013,5730
2013,7,7/3/2013,5662
2013,7,7/4/2013,4505
2013,7,7/5/2013,4676
2013,7,7/6/2013,5349
2013,7,7/7/2013,5889
2013,7,7/8/2013,4220
2013,7,7/9/2013,5244
2013,7,7/10/2013,4905
2013,7,7/11/2013,5345
2013,7,7/12/2013,5225
2013,7,7/13/2013,5373
2013,7,7/14/2013,5254
2013,7,7/15/2013,4983
2013,7,7/16/2013,4978
2013,7,7/17/2013,5909
2013,7,7/18/2013,5701
2013,7,7/19/2013,5769
2013,7,7/20/2013,5372
2013,7,7/21/2013,5071
2013,7,7/22/2013,5651
2013,7,7/23/2013,5972
2013,7,7/24/2013,5383
2013,7,7/25/2013,5257
2013,7,7/26/2013,5908
2013,7,7/27/2013,6200
2013,7,7/28/2013,6032
2013,7,7/29/2013,5227
2013,7,7/30/2013,5718
2013,7,7/31/2013,4884
2013,8,8/1/2013,5127
2013,8,8/2/2013,6065
2013,8,8/3/2013,6203
2013,8,8/4/2013,5939
2013,8,8/5/2013,5179
2013,8,8/6/2013,5044
2013,8,8/7/2013,4885
2013,8,8/8/2013,5099
2013,8,8/9/2013,4547
2013,8,8/10/2013,5149
2013,8,8/11/2013,5079
2013,8,8/12/2013,5309
2013,8,8/13/2013,5720
2013,8,8/14/2013,6164
2013,8,8/15/2013,5865
2013,8,8/16/2013,5203
2013,8,8/17/2013,5225
2013,8,8/18/2013,5042
2013,8,8/19/2013,4105
2013,8,8/20/2013,3404
