"Date","Year","Month","Day","Tributary","Area","Temp"
2010-10-06,2010,10,6,"Deer Creek","Upper",9.67
2010-10-07,2010,10,7,"Deer Creek","Upper",9.43
2010-10-08,2010,10,8,"Deer Creek","Upper",9.22
2010-10-09,2010,10,9,"Deer Creek","Upper",9.39
2010-10-10,2010,10,10,"Deer Creek","Upper",9.65
2010-10-11,2010,10,11,"Deer Creek","Upper",9.43
2010-10-12,2010,10,12,"Deer Creek","Upper",9.2
2010-10-13,2010,10,13,"Deer Creek","Upper",9.37
2010-10-14,2010,10,14,"Deer Creek","Upper",9.52
2010-10-15,2010,10,15,"Deer Creek","Upper",9.56
2010-10-16,2010,10,16,"Deer Creek","Upper",9.15
2010-10-17,2010,10,17,"Deer Creek","Upper",8.42
2010-10-18,2010,10,18,"Deer Creek","Upper",8.34
2010-10-19,2010,10,19,"Deer Creek","Upper",8.6
2010-10-20,2010,10,20,"Deer Creek","Upper",8.51
2010-10-21,2010,10,21,"Deer Creek","Upper",8.3
2010-10-22,2010,10,22,"Deer Creek","Upper",8.04
2010-10-23,2010,10,23,"Deer Creek","Upper",7.62
2010-10-24,2010,10,24,"Deer Creek","Upper",6.96
2010-10-25,2010,10,25,"Deer Creek","Upper",6.32
2010-10-26,2010,10,26,"Deer Creek","Upper",5.83
2010-10-27,2010,10,27,"Deer Creek","Upper",5.58
2010-10-28,2010,10,28,"Deer Creek","Upper",5.7
2010-10-29,2010,10,29,"Deer Creek","Upper",6.19
2010-10-30,2010,10,30,"Deer Creek","Upper",6.66
2010-10-31,2010,10,31,"Deer Creek","Upper",6.89
2010-11-01,2010,11,1,"Deer Creek","Upper",6.97
2010-11-02,2010,11,2,"Deer Creek","Upper",6.99
2010-11-03,2010,11,3,"Deer Creek","Upper",7.07
2010-11-04,2010,11,4,"Deer Creek","Upper",7.29
2010-11-05,2010,11,5,"Deer Creek","Upper",7.57
2010-11-06,2010,11,6,"Deer Creek","Upper",7.58
2010-11-07,2010,11,7,"Deer Creek","Upper",6.99
2010-11-08,2010,11,8,"Deer Creek","Upper",5.89
2010-11-09,2010,11,9,"Deer Creek","Upper",5.23
2010-11-10,2010,11,10,"Deer Creek","Upper",5.07
2010-11-11,2010,11,11,"Deer Creek","Upper",4.88
2010-11-12,2010,11,12,"Deer Creek","Upper",4.77
2010-11-13,2010,11,13,"Deer Creek","Upper",5
2010-11-14,2010,11,14,"Deer Creek","Upper",5.63
2010-11-15,2010,11,15,"Deer Creek","Upper",6.09
2010-11-16,2010,11,16,"Deer Creek","Upper",5.8
2010-11-17,2010,11,17,"Deer Creek","Upper",5.44
2010-11-18,2010,11,18,"Deer Creek","Upper",5.44
2010-11-19,2010,11,19,"Deer Creek","Upper",5.24
2010-11-20,2010,11,20,"Deer Creek","Upper",4.67
2010-11-21,2010,11,21,"Deer Creek","Upper",4.3
2010-11-22,2010,11,22,"Deer Creek","Upper",4.3
2010-11-23,2010,11,23,"Deer Creek","Upper",3.82
2010-11-24,2010,11,24,"Deer Creek","Upper",2.9
2010-11-25,2010,11,25,"Deer Creek","Upper",2.44
2010-11-26,2010,11,26,"Deer Creek","Upper",2.53
2010-11-27,2010,11,27,"Deer Creek","Upper",2.63
2010-11-28,2010,11,28,"Deer Creek","Upper",2.5
2010-11-29,2010,11,29,"Deer Creek","Upper",2.49
2010-11-30,2010,11,30,"Deer Creek","Upper",2.61
2010-12-01,2010,12,1,"Deer Creek","Upper",2.97
2010-12-02,2010,12,2,"Deer Creek","Upper",3.49
2010-12-03,2010,12,3,"Deer Creek","Upper",4.04
2010-12-04,2010,12,4,"Deer Creek","Upper",4.57
2010-12-05,2010,12,5,"Deer Creek","Upper",5.26
2010-12-06,2010,12,6,"Deer Creek","Upper",5.25
2010-12-07,2010,12,7,"Deer Creek","Upper",4.51
2010-12-08,2010,12,8,"Deer Creek","Upper",4.57
2010-12-09,2010,12,9,"Deer Creek","Upper",5.03
2010-12-10,2010,12,10,"Deer Creek","Upper",5.15
2010-12-11,2010,12,11,"Deer Creek","Upper",4.97
2010-12-12,2010,12,12,"Deer Creek","Upper",4.71
2010-12-13,2010,12,13,"Deer Creek","Upper",4.66
2010-12-14,2010,12,14,"Deer Creek","Upper",4.58
2010-12-15,2010,12,15,"Deer Creek","Upper",3.75
2010-12-16,2010,12,16,"Deer Creek","Upper",2.89
2010-12-17,2010,12,17,"Deer Creek","Upper",3.12
2010-12-18,2010,12,18,"Deer Creek","Upper",4.07
2010-12-19,2010,12,19,"Deer Creek","Upper",4.45
2010-12-20,2010,12,20,"Deer Creek","Upper",4.08
2010-12-21,2010,12,21,"Deer Creek","Upper",4.13
2010-12-22,2010,12,22,"Deer Creek","Upper",4.51
2010-12-23,2010,12,23,"Deer Creek","Upper",4.44
2010-12-24,2010,12,24,"Deer Creek","Upper",4.19
2010-12-25,2010,12,25,"Deer Creek","Upper",4.23
2010-12-26,2010,12,26,"Deer Creek","Upper",4.28
2010-12-27,2010,12,27,"Deer Creek","Upper",4.16
2010-12-28,2010,12,28,"Deer Creek","Upper",4.26
2010-12-29,2010,12,29,"Deer Creek","Upper",3.91
2010-12-30,2010,12,30,"Deer Creek","Upper",2.98
2010-12-31,2010,12,31,"Deer Creek","Upper",2.54
2011-01-01,2011,1,1,"Deer Creek","Upper",2.75
2011-01-02,2011,1,2,"Deer Creek","Upper",3.06
2011-01-03,2011,1,3,"Deer Creek","Upper",2.94
2011-01-04,2011,1,4,"Deer Creek","Upper",2.6
2011-01-05,2011,1,5,"Deer Creek","Upper",2.46
2011-01-06,2011,1,6,"Deer Creek","Upper",2.48
2011-01-07,2011,1,7,"Deer Creek","Upper",2.51
2011-01-08,2011,1,8,"Deer Creek","Upper",2.46
2011-01-09,2011,1,9,"Deer Creek","Upper",2.23
2011-01-10,2011,1,10,"Deer Creek","Upper",2.01
2011-01-11,2011,1,11,"Deer Creek","Upper",2.26
2011-01-12,2011,1,12,"Deer Creek","Upper",2.95
2011-01-13,2011,1,13,"Deer Creek","Upper",3.76
2011-01-14,2011,1,14,"Deer Creek","Upper",4.12
2011-01-15,2011,1,15,"Deer Creek","Upper",4.19
2011-01-16,2011,1,16,"Deer Creek","Upper",4.46
2011-01-17,2011,1,17,"Deer Creek","Upper",4.54
2011-01-18,2011,1,18,"Deer Creek","Upper",4.25
2011-01-19,2011,1,19,"Deer Creek","Upper",3.92
2011-01-20,2011,1,20,"Deer Creek","Upper",3.67
2011-01-21,2011,1,21,"Deer Creek","Upper",3.69
2011-01-22,2011,1,22,"Deer Creek","Upper",3.89
2011-01-23,2011,1,23,"Deer Creek","Upper",3.95
2011-01-24,2011,1,24,"Deer Creek","Upper",3.96
2011-01-25,2011,1,25,"Deer Creek","Upper",4.06
2011-01-26,2011,1,26,"Deer Creek","Upper",4.1
2011-01-27,2011,1,27,"Deer Creek","Upper",4.07
2011-01-28,2011,1,28,"Deer Creek","Upper",3.92
2011-01-29,2011,1,29,"Deer Creek","Upper",3.71
2011-01-30,2011,1,30,"Deer Creek","Upper",3.71
2011-01-31,2011,1,31,"Deer Creek","Upper",3.75
2011-02-01,2011,2,1,"Deer Creek","Upper",3.52
2011-02-02,2011,2,2,"Deer Creek","Upper",3.24
2011-02-03,2011,2,3,"Deer Creek","Upper",3.31
2011-02-04,2011,2,4,"Deer Creek","Upper",3.99
2011-02-05,2011,2,5,"Deer Creek","Upper",4.84
2011-02-06,2011,2,6,"Deer Creek","Upper",5.15
2011-02-07,2011,2,7,"Deer Creek","Upper",4.91
2011-02-08,2011,2,8,"Deer Creek","Upper",4.33
2011-02-09,2011,2,9,"Deer Creek","Upper",3.9
2011-02-10,2011,2,10,"Deer Creek","Upper",3.85
2011-02-11,2011,2,11,"Deer Creek","Upper",4.1
2011-02-12,2011,2,12,"Deer Creek","Upper",4.34
2011-02-13,2011,2,13,"Deer Creek","Upper",4.39
2011-02-14,2011,2,14,"Deer Creek","Upper",4.51
2011-02-15,2011,2,15,"Deer Creek","Upper",4.71
2011-02-16,2011,2,16,"Deer Creek","Upper",4.44
2011-02-17,2011,2,17,"Deer Creek","Upper",3.87
2011-02-18,2011,2,18,"Deer Creek","Upper",3.78
2011-02-19,2011,2,19,"Deer Creek","Upper",3.88
2011-02-20,2011,2,20,"Deer Creek","Upper",3.85
2011-02-21,2011,2,21,"Deer Creek","Upper",3.83
2011-02-22,2011,2,22,"Deer Creek","Upper",3.88
2011-02-23,2011,2,23,"Deer Creek","Upper",3.97
2011-02-24,2011,2,24,"Deer Creek","Upper",3.99
2011-02-25,2011,2,25,"Deer Creek","Upper",3.63
2011-02-26,2011,2,26,"Deer Creek","Upper",3.26
2011-02-27,2011,2,27,"Deer Creek","Upper",3.5
2011-02-28,2011,2,28,"Deer Creek","Upper",3.96
2011-03-01,2011,3,1,"Deer Creek","Upper",4.31
2011-03-02,2011,3,2,"Deer Creek","Upper",4.76
2011-03-03,2011,3,3,"Deer Creek","Upper",5.06
2011-03-04,2011,3,4,"Deer Creek","Upper",5.03
2011-03-05,2011,3,5,"Deer Creek","Upper",5.21
2011-03-06,2011,3,6,"Deer Creek","Upper",5.5
2011-03-07,2011,3,7,"Deer Creek","Upper",5.3
2011-03-08,2011,3,8,"Deer Creek","Upper",5.24
2011-03-09,2011,3,9,"Deer Creek","Upper",5.64
2011-03-10,2011,3,10,"Deer Creek","Upper",5.72
2011-03-11,2011,3,11,"Deer Creek","Upper",5.53
2011-03-12,2011,3,12,"Deer Creek","Upper",5.37
2011-03-13,2011,3,13,"Deer Creek","Upper",5.44
2011-03-14,2011,3,14,"Deer Creek","Upper",5.64
2011-03-15,2011,3,15,"Deer Creek","Upper",5.66
2011-03-16,2011,3,16,"Deer Creek","Upper",5.16
2011-03-17,2011,3,17,"Deer Creek","Upper",4.74
2011-03-18,2011,3,18,"Deer Creek","Upper",4.69
2011-03-19,2011,3,19,"Deer Creek","Upper",4.59
2011-03-20,2011,3,20,"Deer Creek","Upper",4.74
2011-03-21,2011,3,21,"Deer Creek","Upper",4.95
2011-03-22,2011,3,22,"Deer Creek","Upper",5
2011-03-23,2011,3,23,"Deer Creek","Upper",5.12
2011-03-24,2011,3,24,"Deer Creek","Upper",4.97
2011-03-25,2011,3,25,"Deer Creek","Upper",4.77
2011-03-26,2011,3,26,"Deer Creek","Upper",4.92
2011-03-27,2011,3,27,"Deer Creek","Upper",5.1
2011-03-28,2011,3,28,"Deer Creek","Upper",5.42
2011-03-29,2011,3,29,"Deer Creek","Upper",5.82
2011-03-30,2011,3,30,"Deer Creek","Upper",6.2
2011-03-31,2011,3,31,"Deer Creek","Upper",6.38
2011-04-01,2011,4,1,"Deer Creek","Upper",6.39
2011-04-02,2011,4,2,"Deer Creek","Upper",6.11
2011-04-03,2011,4,3,"Deer Creek","Upper",5.65
2011-04-04,2011,4,4,"Deer Creek","Upper",5.85
2011-04-05,2011,4,5,"Deer Creek","Upper",6.11
2011-04-06,2011,4,6,"Deer Creek","Upper",5.79
2011-04-07,2011,4,7,"Deer Creek","Upper",5.02
2011-04-08,2011,4,8,"Deer Creek","Upper",4.3
2011-04-09,2011,4,9,"Deer Creek","Upper",4.44
2011-04-10,2011,4,10,"Deer Creek","Upper",5.08
2011-04-11,2011,4,11,"Deer Creek","Upper",5.57
2011-04-12,2011,4,12,"Deer Creek","Upper",5.64
2011-04-13,2011,4,13,"Deer Creek","Upper",5.28
2011-04-14,2011,4,14,"Deer Creek","Upper",5.13
2011-04-15,2011,4,15,"Deer Creek","Upper",5.47
2011-04-16,2011,4,16,"Deer Creek","Upper",6.23
2011-04-17,2011,4,17,"Deer Creek","Upper",6.55
2011-04-18,2011,4,18,"Deer Creek","Upper",5.74
2011-04-19,2011,4,19,"Deer Creek","Upper",5.32
2011-04-20,2011,4,20,"Deer Creek","Upper",5.49
2011-04-21,2011,4,21,"Deer Creek","Upper",5.38
2011-04-22,2011,4,22,"Deer Creek","Upper",5.27
2011-04-23,2011,4,23,"Deer Creek","Upper",5.28
2011-04-24,2011,4,24,"Deer Creek","Upper",5.54
2011-04-25,2011,4,25,"Deer Creek","Upper",5.43
2011-04-26,2011,4,26,"Deer Creek","Upper",5.26
2011-04-27,2011,4,27,"Deer Creek","Upper",5.7
2011-04-28,2011,4,28,"Deer Creek","Upper",5.68
2011-04-29,2011,4,29,"Deer Creek","Upper",5.28
2011-04-30,2011,4,30,"Deer Creek","Upper",5.43
2011-05-01,2011,5,1,"Deer Creek","Upper",5.99
2011-05-02,2011,5,2,"Deer Creek","Upper",6.53
2011-05-03,2011,5,3,"Deer Creek","Upper",6.8
2011-05-04,2011,5,4,"Deer Creek","Upper",7.11
2011-05-05,2011,5,5,"Deer Creek","Upper",7.5
2011-05-06,2011,5,6,"Deer Creek","Upper",7.69
2011-05-07,2011,5,7,"Deer Creek","Upper",7.4
2011-05-08,2011,5,8,"Deer Creek","Upper",6.64
2011-05-09,2011,5,9,"Deer Creek","Upper",6.25
2011-05-10,2011,5,10,"Deer Creek","Upper",6.61
2011-05-11,2011,5,11,"Deer Creek","Upper",7.21
2011-05-12,2011,5,12,"Deer Creek","Upper",7.54
2011-05-13,2011,5,13,"Deer Creek","Upper",7.54
2011-05-14,2011,5,14,"Deer Creek","Upper",7
2011-05-15,2011,5,15,"Deer Creek","Upper",6.05
2011-05-16,2011,5,16,"Deer Creek","Upper",5.44
2011-05-17,2011,5,17,"Deer Creek","Upper",5.43
2011-05-18,2011,5,18,"Deer Creek","Upper",5.85
2011-05-19,2011,5,19,"Deer Creek","Upper",6.66
2011-05-20,2011,5,20,"Deer Creek","Upper",7.7
2011-05-21,2011,5,21,"Deer Creek","Upper",8.42
2011-05-22,2011,5,22,"Deer Creek","Upper",8.39
2011-05-23,2011,5,23,"Deer Creek","Upper",7.97
2011-05-24,2011,5,24,"Deer Creek","Upper",7.64
2011-05-25,2011,5,25,"Deer Creek","Upper",7.07
2011-05-26,2011,5,26,"Deer Creek","Upper",6.7
2011-05-27,2011,5,27,"Deer Creek","Upper",6.97
2011-05-28,2011,5,28,"Deer Creek","Upper",6.8
2011-05-29,2011,5,29,"Deer Creek","Upper",6.68
2011-05-30,2011,5,30,"Deer Creek","Upper",6.9
2011-05-31,2011,5,31,"Deer Creek","Upper",6.87
2011-06-01,2011,6,1,"Deer Creek","Upper",6.7
2011-06-02,2011,6,2,"Deer Creek","Upper",6.58
2011-06-03,2011,6,3,"Deer Creek","Upper",6.52
2011-06-04,2011,6,4,"Deer Creek","Upper",6.66
2011-06-05,2011,6,5,"Deer Creek","Upper",7.12
2011-06-06,2011,6,6,"Deer Creek","Upper",7.32
2011-06-07,2011,6,7,"Deer Creek","Upper",7.85
2011-06-08,2011,6,8,"Deer Creek","Upper",8.83
2011-06-09,2011,6,9,"Deer Creek","Upper",9.26
2011-06-10,2011,6,10,"Deer Creek","Upper",9.35
2011-06-11,2011,6,11,"Deer Creek","Upper",9.26
2011-06-12,2011,6,12,"Deer Creek","Upper",9.36
2011-06-13,2011,6,13,"Deer Creek","Upper",9.89
2011-06-14,2011,6,14,"Deer Creek","Upper",10.12
2011-06-15,2011,6,15,"Deer Creek","Upper",9.92
2011-06-16,2011,6,16,"Deer Creek","Upper",9.23
2011-06-17,2011,6,17,"Deer Creek","Upper",8.78
2011-06-18,2011,6,18,"Deer Creek","Upper",9.06
2011-06-19,2011,6,19,"Deer Creek","Upper",9.45
2011-06-20,2011,6,20,"Deer Creek","Upper",9.9
2011-06-21,2011,6,21,"Deer Creek","Upper",10.22
2011-06-22,2011,6,22,"Deer Creek","Upper",10.21
2011-06-23,2011,6,23,"Deer Creek","Upper",10.42
2011-06-24,2011,6,24,"Deer Creek","Upper",10.54
2011-06-25,2011,6,25,"Deer Creek","Upper",10.35
2011-06-26,2011,6,26,"Deer Creek","Upper",10.47
2011-06-27,2011,6,27,"Deer Creek","Upper",10.5
2011-06-28,2011,6,28,"Deer Creek","Upper",9.74
2011-06-29,2011,6,29,"Deer Creek","Upper",8.93
2011-06-30,2011,6,30,"Deer Creek","Upper",9.28
2011-07-01,2011,7,1,"Deer Creek","Upper",10.22
2011-07-02,2011,7,2,"Deer Creek","Upper",11.01
2011-07-03,2011,7,3,"Deer Creek","Upper",11.53
2011-07-04,2011,7,4,"Deer Creek","Upper",11.81
2011-07-05,2011,7,5,"Deer Creek","Upper",12.05
2011-07-06,2011,7,6,"Deer Creek","Upper",12.24
2011-07-07,2011,7,7,"Deer Creek","Upper",12.4
2011-07-08,2011,7,8,"Deer Creek","Upper",12.48
2011-07-09,2011,7,9,"Deer Creek","Upper",12.38
2011-07-10,2011,7,10,"Deer Creek","Upper",12.1
2011-07-11,2011,7,11,"Deer Creek","Upper",11.78
2011-07-12,2011,7,12,"Deer Creek","Upper",11.55
2011-07-13,2011,7,13,"Deer Creek","Upper",11.34
2011-07-14,2011,7,14,"Deer Creek","Upper",11.2
2011-07-15,2011,7,15,"Deer Creek","Upper",11.15
2011-07-16,2011,7,16,"Deer Creek","Upper",11.15
2011-07-17,2011,7,17,"Deer Creek","Upper",11.11
2011-07-18,2011,7,18,"Deer Creek","Upper",11.16
2011-07-19,2011,7,19,"Deer Creek","Upper",11.5
2011-07-20,2011,7,20,"Deer Creek","Upper",11.86
2011-07-21,2011,7,21,"Deer Creek","Upper",12.18
2011-07-22,2011,7,22,"Deer Creek","Upper",12.54
2011-07-23,2011,7,23,"Deer Creek","Upper",12.72
2011-07-24,2011,7,24,"Deer Creek","Upper",12.58
2011-07-25,2011,7,25,"Deer Creek","Upper",12.36
2011-07-26,2011,7,26,"Deer Creek","Upper",12.31
2011-07-27,2011,7,27,"Deer Creek","Upper",12.37
2011-07-28,2011,7,28,"Deer Creek","Upper",12.64
2011-07-29,2011,7,29,"Deer Creek","Upper",12.99
2011-07-30,2011,7,30,"Deer Creek","Upper",13.17
2011-07-31,2011,7,31,"Deer Creek","Upper",13.15
2011-08-01,2011,8,1,"Deer Creek","Upper",13
2011-08-02,2011,8,2,"Deer Creek","Upper",12.79
2011-08-03,2011,8,3,"Deer Creek","Upper",12.58
2011-08-04,2011,8,4,"Deer Creek","Upper",12.36
2011-08-05,2011,8,5,"Deer Creek","Upper",12.31
2011-08-06,2011,8,6,"Deer Creek","Upper",12.39
2011-08-07,2011,8,7,"Deer Creek","Upper",12.36
2011-08-08,2011,8,8,"Deer Creek","Upper",12.32
2011-08-09,2011,8,9,"Deer Creek","Upper",12.33
2011-08-10,2011,8,10,"Deer Creek","Upper",12.42
2011-08-11,2011,8,11,"Deer Creek","Upper",12.5
2011-08-12,2011,8,12,"Deer Creek","Upper",12.6
2011-08-13,2011,8,13,"Deer Creek","Upper",12.69
2011-08-14,2011,8,14,"Deer Creek","Upper",12.53
2011-08-15,2011,8,15,"Deer Creek","Upper",12.19
2011-08-16,2011,8,16,"Deer Creek","Upper",12.01
2011-08-17,2011,8,17,"Deer Creek","Upper",12.04
2011-08-18,2011,8,18,"Deer Creek","Upper",12.22
2011-08-19,2011,8,19,"Deer Creek","Upper",12.33
2011-08-20,2011,8,20,"Deer Creek","Upper",12.25
2011-08-21,2011,8,21,"Deer Creek","Upper",12.08
2011-08-22,2011,8,22,"Deer Creek","Upper",11.99
2011-08-23,2011,8,23,"Deer Creek","Upper",12.01
2011-08-24,2011,8,24,"Deer Creek","Upper",12.06
2011-08-25,2011,8,25,"Deer Creek","Upper",12.22
2011-08-26,2011,8,26,"Deer Creek","Upper",12.43
2011-08-27,2011,8,27,"Deer Creek","Upper",12.52
2011-08-28,2011,8,28,"Deer Creek","Upper",12.39
2011-08-29,2011,8,29,"Deer Creek","Upper",12.2
2011-08-30,2011,8,30,"Deer Creek","Upper",12.02
2011-08-31,2011,8,31,"Deer Creek","Upper",11.83
2011-09-01,2011,9,1,"Deer Creek","Upper",11.55
2011-09-02,2011,9,2,"Deer Creek","Upper",11.44
2011-09-03,2011,9,3,"Deer Creek","Upper",11.55
2011-09-04,2011,9,4,"Deer Creek","Upper",11.6
2011-09-05,2011,9,5,"Deer Creek","Upper",11.58
2011-09-06,2011,9,6,"Deer Creek","Upper",11.56
2011-09-07,2011,9,7,"Deer Creek","Upper",11.54
2011-09-08,2011,9,8,"Deer Creek","Upper",11.61
2011-09-09,2011,9,9,"Deer Creek","Upper",11.7
2011-09-10,2011,9,10,"Deer Creek","Upper",11.77
2011-09-11,2011,9,11,"Deer Creek","Upper",11.8
2011-09-12,2011,9,12,"Deer Creek","Upper",11.9
2011-09-13,2011,9,13,"Deer Creek","Upper",12.15
2011-09-14,2011,9,14,"Deer Creek","Upper",12.14
2011-09-15,2011,9,15,"Deer Creek","Upper",11.62
2011-09-16,2011,9,16,"Deer Creek","Upper",10.99
2011-09-17,2011,9,17,"Deer Creek","Upper",10.69
2011-09-18,2011,9,18,"Deer Creek","Upper",10.68
2011-09-19,2011,9,19,"Deer Creek","Upper",10.8
2011-09-20,2011,9,20,"Deer Creek","Upper",10.88
2011-09-21,2011,9,21,"Deer Creek","Upper",10.97
2011-09-22,2011,9,22,"Deer Creek","Upper",11.04
2011-09-23,2011,9,23,"Deer Creek","Upper",11.05
2011-09-24,2011,9,24,"Deer Creek","Upper",10.74
2011-09-25,2011,9,25,"Deer Creek","Upper",9.96
2011-09-26,2011,9,26,"Deer Creek","Upper",9.7
2011-09-27,2011,9,27,"Deer Creek","Upper",10.02
2011-09-28,2011,9,28,"Deer Creek","Upper",10.29
2011-09-29,2011,9,29,"Deer Creek","Upper",10.49
2011-09-30,2011,9,30,"Deer Creek","Upper",10.31
2011-10-01,2011,10,1,"Deer Creek","Upper",9.63
2011-10-02,2011,10,2,"Deer Creek","Upper",9.09
2011-10-03,2011,10,3,"Deer Creek","Upper",8.75
2011-10-04,2011,10,4,"Deer Creek","Upper",8.15
2011-10-05,2011,10,5,"Deer Creek","Upper",7.44
2011-10-06,2011,10,6,"Deer Creek","Upper",7.07
2011-10-07,2011,10,7,"Deer Creek","Upper",7.18
2011-10-08,2011,10,8,"Deer Creek","Upper",7.44
2011-10-09,2011,10,9,"Deer Creek","Upper",7.8
2011-10-10,2011,10,10,"Deer Creek","Upper",8.13
2011-10-11,2011,10,11,"Deer Creek","Upper",8.3
2011-10-12,2011,10,12,"Deer Creek","Upper",8.3
2011-10-13,2011,10,13,"Deer Creek","Upper",8.33
2011-10-14,2011,10,14,"Deer Creek","Upper",8.58
2011-10-15,2011,10,15,"Deer Creek","Upper",8.93
2011-10-16,2011,10,16,"Deer Creek","Upper",9.08
2011-10-17,2011,10,17,"Deer Creek","Upper",9.05
2011-10-18,2011,10,18,"Deer Creek","Upper",8.96
2011-10-19,2011,10,19,"Deer Creek","Upper",8.76
2011-10-20,2011,10,20,"Deer Creek","Upper",8.53
2011-10-21,2011,10,21,"Deer Creek","Upper",8.39
2011-10-22,2011,10,22,"Deer Creek","Upper",8.24
2011-10-23,2011,10,23,"Deer Creek","Upper",8.06
2011-10-24,2011,10,24,"Deer Creek","Upper",7.86
2011-10-25,2011,10,25,"Deer Creek","Upper",7.29
2011-10-26,2011,10,26,"Deer Creek","Upper",6.61
2011-10-27,2011,10,27,"Deer Creek","Upper",6.23
2011-10-28,2011,10,28,"Deer Creek","Upper",6.02
2011-10-29,2011,10,29,"Deer Creek","Upper",6.21
2011-10-30,2011,10,30,"Deer Creek","Upper",6.55
2011-10-31,2011,10,31,"Deer Creek","Upper",6.6
2011-11-01,2011,11,1,"Deer Creek","Upper",6.16
2011-11-02,2011,11,2,"Deer Creek","Upper",5.66
2011-11-03,2011,11,3,"Deer Creek","Upper",5.23
2011-11-04,2011,11,4,"Deer Creek","Upper",4.73
2011-11-05,2011,11,5,"Deer Creek","Upper",4.53
2011-11-06,2011,11,6,"Deer Creek","Upper",4.42
2011-11-07,2011,11,7,"Deer Creek","Upper",4.29
2011-11-08,2011,11,8,"Deer Creek","Upper",4.13
2011-11-09,2011,11,9,"Deer Creek","Upper",4.01
2011-11-10,2011,11,10,"Deer Creek","Upper",3.96
2011-11-11,2011,11,11,"Deer Creek","Upper",4.25
2011-11-12,2011,11,12,"Deer Creek","Upper",4.78
2011-11-13,2011,11,13,"Deer Creek","Upper",5.18
2011-11-14,2011,11,14,"Deer Creek","Upper",5.27
2011-11-15,2011,11,15,"Deer Creek","Upper",5.15
2011-11-16,2011,11,16,"Deer Creek","Upper",5.04
2011-11-17,2011,11,17,"Deer Creek","Upper",5.08
2011-11-18,2011,11,18,"Deer Creek","Upper",4.89
2011-11-19,2011,11,19,"Deer Creek","Upper",4.52
2011-11-20,2011,11,20,"Deer Creek","Upper",4.35
2011-11-21,2011,11,21,"Deer Creek","Upper",4.45
2011-11-22,2011,11,22,"Deer Creek","Upper",4.78
2011-11-23,2011,11,23,"Deer Creek","Upper",5
2011-11-24,2011,11,24,"Deer Creek","Upper",5.18
2011-11-25,2011,11,25,"Deer Creek","Upper",5.13
2011-11-26,2011,11,26,"Deer Creek","Upper",4.76
2011-11-27,2011,11,27,"Deer Creek","Upper",4.58
2011-11-28,2011,11,28,"Deer Creek","Upper",4.61
2011-11-29,2011,11,29,"Deer Creek","Upper",4.46
2011-11-30,2011,11,30,"Deer Creek","Upper",4.13
2011-12-01,2011,12,1,"Deer Creek","Upper",3.79
2011-12-02,2011,12,2,"Deer Creek","Upper",3.6
2011-12-03,2011,12,3,"Deer Creek","Upper",3.3
2011-12-04,2011,12,4,"Deer Creek","Upper",3
2011-12-05,2011,12,5,"Deer Creek","Upper",2.83
2011-12-06,2011,12,6,"Deer Creek","Upper",2.66
2011-12-07,2011,12,7,"Deer Creek","Upper",2.57
2011-12-08,2011,12,8,"Deer Creek","Upper",2.6
2011-12-09,2011,12,9,"Deer Creek","Upper",2.58
2011-12-10,2011,12,10,"Deer Creek","Upper",2.58
2011-12-11,2011,12,11,"Deer Creek","Upper",2.74
2011-12-12,2011,12,12,"Deer Creek","Upper",2.76
2011-12-13,2011,12,13,"Deer Creek","Upper",2.52
2011-12-14,2011,12,14,"Deer Creek","Upper",2.6
2011-12-15,2011,12,15,"Deer Creek","Upper",2.92
2011-12-16,2011,12,16,"Deer Creek","Upper",3.1
2011-12-17,2011,12,17,"Deer Creek","Upper",3.15
2011-12-18,2011,12,18,"Deer Creek","Upper",3.02
2011-12-19,2011,12,19,"Deer Creek","Upper",2.93
2011-12-20,2011,12,20,"Deer Creek","Upper",2.86
2011-12-21,2011,12,21,"Deer Creek","Upper",2.63
2011-12-22,2011,12,22,"Deer Creek","Upper",2.27
2011-12-23,2011,12,23,"Deer Creek","Upper",2.02
2011-12-24,2011,12,24,"Deer Creek","Upper",1.97
2011-12-25,2011,12,25,"Deer Creek","Upper",1.98
2011-12-26,2011,12,26,"Deer Creek","Upper",2.03
2011-12-27,2011,12,27,"Deer Creek","Upper",2.39
2011-12-28,2011,12,28,"Deer Creek","Upper",2.82
2011-12-29,2011,12,29,"Deer Creek","Upper",3.32
2011-12-30,2011,12,30,"Deer Creek","Upper",3.85
2011-12-31,2011,12,31,"Deer Creek","Upper",3.99
2012-01-01,2012,1,1,"Deer Creek","Upper",3.79
2012-01-02,2012,1,2,"Deer Creek","Upper",3.58
2012-01-03,2012,1,3,"Deer Creek","Upper",3.55
2012-01-04,2012,1,4,"Deer Creek","Upper",3.54
2012-01-05,2012,1,5,"Deer Creek","Upper",3.52
2012-01-06,2012,1,6,"Deer Creek","Upper",3.45
2012-01-07,2012,1,7,"Deer Creek","Upper",3.33
2012-01-08,2012,1,8,"Deer Creek","Upper",3.19
2012-01-09,2012,1,9,"Deer Creek","Upper",3.02
2012-01-10,2012,1,10,"Deer Creek","Upper",2.96
2012-01-11,2012,1,11,"Deer Creek","Upper",3.04
2012-01-12,2012,1,12,"Deer Creek","Upper",3.12
2012-01-13,2012,1,13,"Deer Creek","Upper",3.08
2012-01-14,2012,1,14,"Deer Creek","Upper",3
